"","Location","MinTemp","MaxTemp","Rainfall","WindGustDir","WindGustSpeed","RainToday","Humidity9am","Cloud9am","Pressure9am","WindDir9am","WindDir3pm","RainTomorrow"
"1432","Cairns",25.1,33.1,0,"E",33,"Yes",82,6,1012.2,"NE","ESE","No"
"1433","Mildura",4.8,20.4,0,"NE",20,"No",89,5,1030.5,"ENE","ENE","No"
"1434","Canberra",15.4,22,0,"W",39,"Yes",88,8,1009.1,"NNW","WNW","Yes"
"1435","Wollongong",15.1,17.1,0,"S",46,"No",68,8,1007.1,"S","SSE","Yes"
"1436","Brisbane",12.3,19.3,0,"SW",39,"No",63,7,1020.7,"SSE","W","Yes"
"1437","Katherine",23.1,32.6,4.4,"NW",44,"Yes",85,7,1010.1,"NW","WNW","Yes"
"1438","AliceSprings",21.8,28.9,0.4,"SE",48,"No",68,7,1017.3,"SE","SE","No"
"1439","Perth",18.6,32.5,0,"E",28,"No",39,7,1012.4,"E","SSW","No"
"1440","PerthAirport",12.1,31.4,0,"E",37,"No",57,1,1020.3,"E","SW","No"
"1441","Bendigo",7.85,14.1,0,"SE",54,"No",72,6,1024.4,"SSE","SSE","No"
"1442","Perth",12.8,20.4,0,"E",33,"No",92,6,1009,"NNE","N","Yes"
"1443","Ballarat",5.5,20.9,3.2,"NNW",46,"Yes",66,3,1010.9,"NNW","NNW","No"
"1444","Katherine",25.2,37.5,0,"E",50,"No",68,1,1014,"ESE","E","No"
"1445","Perth",9.7,20,0,"SW",22,"No",76,1,1021.7,"NE","S","No"
"1446","Canberra",13.9,20.4,0,"ENE",41,"No",76,7,1017.6,"E","W","No"
"1447","PerthAirport",16.9,33.6,0,"ESE",56,"No",68,1,1022.4,"E","W","No"
"1448","Cobar",15.5,29.2,0,"NE",39,"No",54,1,1018.9,"E","W","No"
"1449","Darwin",22.3,34.2,0,"WNW",31,"No",64,4,1011,"S","WNW","No"
"1450","PerthAirport",7.8,23.2,0,"NE",30,"No",42,0,1024.6,"NE","NNE","No"
"1451","Nuriootpa",8.3,26.2,0,"SSE",35,"No",52,0,1023.7,"ENE","W","No"
"1452","Perth",19.2,34.8,0,"E",37,"No",58,7,1015.3,"E","W","No"
"1453","Sydney",12.4,27.4,0,"NNE",35,"No",46,6,1016.6,"W","NE","No"
"1454","Sydney",21,24.6,0,"E",39,"No",70,6,1017.3,"SSE","SE","No"
"1455","Woomera",8.9,20.5,0,"S",28,"No",66,1,1028,"ESE","SSE","No"
"1456","Sydney",13.8,22,0.2,"NW",59,"No",62,7,1006.8,"NNW","WNW","No"
"1457","MelbourneAirport",6.5,18.9,0,"SSE",30,"No",57,7,1017.3,"SSE","S","No"
"1458","MelbourneAirport",9.7,27.3,0,"SE",45,"No",74,7,1014.4,"NNE","SE","No"
"1459","Melbourne",8.4,23.8,0,"S",30,"No",61,1,1013,"SSE","W","Yes"
"1460","Cairns",19.2,25.7,0,"SSE",37,"No",66,5,1019.3,"SSE","SE","Yes"
"1461","Ballarat",8.6,18.8,0,"ESE",41,"No",74,1,1026.5,"SSE","SSE","No"
"1462","Sale",17.8,25.1,0,"E",39,"No",93,8,1011.3,"ESE","ESE","No"
"1463","Katherine",19.6,32.9,0,"E",33,"No",68,2,1012.1,"ESE","ESE","No"
"1464","Sale",5.5,25.7,0,"NNW",39,"No",39,7,1002.2,"N","NNW","No"
"1465","Mildura",8.6,25.3,0,"SE",30,"No",41,1,1019.9,"SE","ESE","No"
"1466","Bendigo",7.85,16.9,0,"SSE",20,"No",82,7,1012.9,"SE","SE","Yes"
"1467","PerthAirport",18.8,31.3,0,"E",54,"No",68,5,1019.6,"SSE","ENE","No"
"1468","Perth",8.8,24.3,0,"NE",46,"No",51,8,1023.6,"NE","W","Yes"
"1469","PerthAirport",15.3,23.2,0,"SW",39,"Yes",47,4,1009,"W","WSW","Yes"
"1470","Bendigo",14.2,16.9,0,"ESE",40,"No",36,4,1021,"SE","SW","Yes"
"1471","Williamtown",8,19.2,0,"E",56,"No",47,0,1014.6,"WNW","W","No"
"1472","Cobar",2.3,16.2,0,"ESE",24,"No",48,0,1017.3,"SSE","ESE","No"
"1473","Watsonia",12.1,20.8,2.2,"SSW",28,"Yes",80,7,1023.2,"SSW","ENE","No"
"1474","Melbourne",10.2,19.9,0,"E",39,"No",62,7,1014.2,"SE","SSW","No"
"1475","SydneyAirport",10.3,20.7,0,"WSW",52,"No",44,1,1010.4,"WNW","WSW","No"
"1476","Nuriootpa",7.7,13,1.8,"E",59,"Yes",82,7,1017.5,"WSW","WSW","No"
"1477","MelbourneAirport",18.3,34.9,0,"N",39,"No",47,3,1018,"N","N","No"
"1478","Bendigo",1.4,11.9,0,"SW",40,"No",68,7,1019,"SW","WSW","No"
"1479","Sale",13.6,28.8,0,"SSE",40,"No",70,1,1017,"W","SSE","No"
"1480","PerthAirport",19.9,26,0,"SSE",39,"No",42,2,1020.3,"SSE","W","No"
"1481","Perth",19.5,31.1,0,"SSW",37,"No",44,0,1018.2,"SSE","WSW","No"
"1482","Richmond",17.4,22.1,0.2,"SE",31,"No",95,8,1029.3,"SSW","ENE","No"
"1483","Perth",13.2,27.4,0,"SSW",35,"No",66,0,1018,"S","SSW","No"
"1484","Watsonia",10.3,25.7,0.6,"ENE",20,"No",65,7,1017.7,"SW","NE","No"
"1485","Woomera",14.6,24.1,0,"E",43,"No",68,7,1016.5,"S","W","No"
"1486","Moree",15.3,28.9,0,"NE",44,"No",58,1,1022.6,"SSE","NNE","No"
"1487","PearceRAAF",11.8,25.1,0,"E",39,"No",32,0,1024.7,"NNE","NNW","Yes"
"1488","Woomera",4.6,16,0,"N",44,"No",81,7,1021.5,"NNE","NNW","No"
"1489","SydneyAirport",12,23.3,0,"NW",35,"No",66,3,1020.6,"SSE","WNW","Yes"
"1490","PearceRAAF",16.6,24.4,0.4,"SW",39,"No",65,8,1013.2,"SSW","SSW","No"
"1491","Woomera",26.2,23.45,0.8,"NNW",39,"No",40,5,1017.3,"SSE","W","Yes"
"1492","Watsonia",11.3,18.5,0,"SW",31,"No",97,2,1024.7,"W","SW","No"
"1493","Darwin",24,31.1,1,"N",30,"No",81,8,1007.8,"N","W","Yes"
"1494","Bendigo",12.3,29.8,0,"NNW",33,"No",58,4,1008.1,"SE","NNW","Yes"
"1495","Townsville",22.75,31.9,1.4,"E",33,"Yes",68,7,1010.4,"N","ENE","No"
"1496","Watsonia",17.2,29.3,0,"E",30,"No",82,8,1015.3,"E","S","Yes"
"1497","PearceRAAF",6.2,19.9,1.4,"NNW",40,"Yes",95,5,1022.6,"N","NW","Yes"
"1498","Mildura",5.6,19.2,0,"W",43,"No",66,2,1014.5,"S","WSW","No"
"1499","Ballarat",5.8,16.3,1.8,"E",54,"Yes",80,7,1010.7,"SW","SW","Yes"
"1500","Darwin",22.1,31.9,0,"ENE",50,"No",43,1,1016.5,"SSE","NE","No"
"1501","SydneyAirport",20.1,26.6,0.4,"S",50,"No",74,7,1018.6,"S","SE","No"
"1502","SydneyAirport",17,26.5,0,"E",48,"No",75,6,1016.5,"N","ENE","No"
"1503","Canberra",16.2,33.7,0,"N",39,"No",79,1,1016.1,"E","NW","No"
"1504","Williamtown",10.2,25.5,0,"ENE",35,"No",60,2,1022.4,"SSE","E","No"
"1505","PearceRAAF",12.4,18.9,0.6,"W",33,"No",74,3,1016.6,"N","WNW","Yes"
"1506","Sydney",22.8,29.3,0,"E",44,"No",64,3,1020.6,"E","NE","No"
"1507","SydneyAirport",16.2,19.6,0,"S",54,"No",63,1,1017.3,"SSW","W","No"
"1508","Woomera",5.6,17.3,0,"SE",19,"No",80,1,1028.8,"SSW","SE","No"
"1509","Hobart",3.1,12.3,0,"E",26,"No",80,1,1030.6,"SSE","NNW","No"
"1510","Sale",14.3,21.2,0.4,"ESE",33,"No",84,8,1017.3,"ESE","E","Yes"
"1511","SydneyAirport",13,24.9,0,"NW",56,"No",71,5,1012.7,"NW","W","No"
"1512","AliceSprings",14.2,25.3,1.8,"S",39,"Yes",53,6,1010.8,"SSE","SSE","No"
"1513","Melbourne",6.4,15.8,0,"N",39,"No",68,1,1028.1,"NNE","N","No"
"1514","Brisbane",14.2,29,0,"NE",17,"No",64,0,1029.3,"SSE","NE","No"
"1515","AliceSprings",12.1,27.4,0,"ESE",37,"No",40,5,1017.3,"SSE","SE","No"
"1516","Albury",14.4,21.9,0,"SE",24,"No",68,6,1023.8,"W","SSE","Yes"
"1517","Hobart",10.5,21.5,0,"NNW",31,"No",72,5,1017.9,"NW","NNW","Yes"
"1518","CoffsHarbour",14.2,21.1,0,"WSW",28,"No",91,7,1021,"WSW","SE","Yes"
"1519","Cairns",21.4,29.75,0,"ESE",35,"No",63,3,1016.8,"S","W","Yes"
"1520","PerthAirport",19.4,27.2,0,"SW",48,"No",67,7,1012.2,"S","SW","No"
"1521","PerthAirport",7.4,20.8,0,"SE",37,"No",55,7,1017.3,"S","S","No"
"1522","PerthAirport",21.1,34.3,0,"SW",39,"No",68,1,1012.4,"NNW","WSW","No"
"1523","PerthAirport",3.6,22.7,0,"NNE",46,"No",68,6,1017.6,"NE","NNE","No"
"1524","Melbourne",8.5,18.7,0.2,"E",26,"No",68,1,1027.7,"NNE","W","No"
"1525","Richmond",9.8,16.5,0,"SSW",56,"Yes",98,8,1003.7,"W","S","Yes"
"1526","Ballarat",8.4,14,0,"WNW",35,"No",99,7,1017.3,"NNW","WNW","Yes"
"1527","Hobart",3.3,13.7,0.8,"SE",33,"No",63,2,1017.3,"NNW","SE","No"
"1528","Wollongong",19.1,24.5,0,"SE",39,"No",62,1,1019.8,"SE","ESE","No"
"1529","Cobar",1.8,15.5,0,"SSE",30,"No",49,0,1017.3,"SSE","SSE","No"
"1530","MelbourneAirport",8.9,19.8,0,"S",48,"No",67,8,1013.6,"SSW","SSW","No"
"1531","MountGambier",13.7,28.7,0,"N",54,"No",32,2,1017.3,"NNE","WNW","Yes"
"1532","Hobart",7.4,13,3.2,"SSW",39,"Yes",97,5,1017.3,"SSE","W","Yes"
"1533","PearceRAAF",12.4,24.5,0,"WNW",44,"No",61,8,1011.9,"WSW","WNW","Yes"
"1534","Sale",13.4,19.5,1.2,"S",31,"Yes",88,7,1016.7,"SSE","SE","Yes"
"1535","Moree",20,31.6,0.4,"ESE",39,"No",69,7,1017.3,"E","ENE","No"
"1536","Cobar",12,25.1,0.2,"W",33,"No",68,6,1022.4,"WSW","W","No"
"1537","Nuriootpa",14.6,27,0,"W",50,"No",63,7,1012.6,"WSW","SW","No"
"1538","NorfolkIsland",17.3,24.5,0.2,"E",30,"No",63,1,1018.2,"E","ESE","No"
"1539","PerthAirport",12.1,10.6,0.4,"SSW",52,"No",58,6,1023.2,"SSW","SSE","No"
"1540","Mildura",6.8,19.5,0,"ENE",19,"No",81,3,1028.6,"SSE","E","No"
"1541","Woomera",16.1,30.4,0,"SSW",43,"No",34,0,1023.7,"E","SE","No"
"1542","PerthAirport",5.5,15.5,0.4,"SE",39,"No",68,8,1031,"SSE","S","No"
"1543","Cobar",18.4,31.8,0,"S",33,"No",68,0,1016.3,"S","SW","No"
"1544","PerthAirport",7.8,13.4,4.2,"E",28,"Yes",95,7,1026.3,"SSW","SSW","Yes"
"1545","Nuriootpa",7.6,11.4,2.2,"WSW",54,"Yes",75,6,1022.8,"W","WNW","Yes"
"1546","CoffsHarbour",10.3,22.3,0,"E",50,"No",52,8,1017.3,"N","NNE","Yes"
"1547","Watsonia",2.6,17,0,"SW",39,"No",100,7,1030.2,"NNE","SE","No"
"1548","Bendigo",6,10.2,0.2,"NW",35,"No",95,8,1017.3,"NW","NNW","Yes"
"1549","PerthAirport",11.9,18.9,0,"WNW",39,"No",55,3,1020,"SW","W","No"
"1550","Mildura",10.15,15.7,0.4,"SSE",24,"No",98,5,1018.2,"SSE","S","Yes"
"1551","PerthAirport",7.7,18.5,0,"E",39,"No",75,6,1017.3,"SE","W","No"
"1552","Perth",21.3,26.5,2.4,"WNW",35,"Yes",79,6,1010.9,"WNW","W","No"
"1553","Canberra",16.8,27,0,"NW",39,"No",81,8,1010.1,"NNE","NNE","Yes"
"1554","Albury",10,16.2,0,"N",57,"No",100,5,1021.4,"ESE","NE","Yes"
"1555","Cobar",4.1,21,0,"NNW",33,"No",54,0,1028.2,"NE","WNW","No"
"1556","Hobart",10.2,14.8,0,"NNW",39,"No",56,2,1024.1,"N","W","No"
"1557","Hobart",10.8,19.7,0,"SSW",56,"Yes",88,7,1000.2,"SSE","W","Yes"
"1558","Hobart",8.7,15.1,0.2,"NW",43,"No",68,3,1025.4,"WNW","NNW","No"
"1559","Watsonia",5.6,19.8,0,"E",31,"No",58,4,1025.5,"SSE","S","No"
"1560","PerthAirport",17.6,32.8,0,"SE",43,"No",58,1,1018.8,"SSE","SSE","No"
"1561","Brisbane",11.4,26.5,0,"E",19,"No",72,7,1026.1,"SW","E","No"
"1562","Sale",15.8,20.2,4.4,"E",31,"Yes",86,8,1010.1,"SSE","ENE","No"
"1563","Sydney",8.8,19.9,0,"W",33,"No",68,1,1024.9,"W","WNW","No"
"1564","Cairns",17.6,28.8,0,"ENE",37,"No",64,1,1016.4,"SSE","ENE","No"
"1565","MountGambier",5.9,12.4,0,"E",39,"Yes",78,7,1002.5,"NNW","W","Yes"
"1566","Townsville",18.7,29.7,0,"E",41,"No",66,1,1017.3,"NNW","ENE","No"
"1567","PerthAirport",21.6,30.1,0,"E",46,"No",49,2,1019.4,"SSE","ESE","No"
"1568","Darwin",24.6,33.1,3.8,"WNW",37,"Yes",74,7,1005.5,"WNW","W","Yes"
"1569","MountGambier",5.8,20.4,0,"NE",43,"No",73,1,1022.9,"N","W","No"
"1570","Williamtown",14.15,27.8,0.2,"SE",39,"No",94,8,1017.2,"WSW","ESE","No"
"1571","Watsonia",10.3,13.7,3.4,"E",48,"Yes",74,5,1017.3,"NNW","NNW","Yes"
"1572","Hobart",8.5,14.8,0,"NW",35,"No",57,2,1017.6,"W","NW","No"
"1573","Woomera",20.2,35.3,0,"S",30,"No",68,6,1012.7,"SSE","SSW","No"
"1574","PerthAirport",7.1,31.6,0,"N",39,"No",68,0,1020.2,"NNE","W","No"
"1575","Wollongong",14.8,20.5,0,"ENE",31,"No",63,8,1016.4,"SSE","ENE","No"
"1576","NorfolkIsland",22.4,25.9,0,"E",44,"No",76,4,1019.4,"ESE","ESE","Yes"
"1577","PerthAirport",15.6,23.2,0,"S",31,"No",68,7,1020.9,"SSE","SSE","No"
"1578","Katherine",21,36.1,0,"ESE",39,"No",52,0,1017.3,"E","SE","No"
"1579","Nuriootpa",8,12.6,0,"NW",39,"No",96,8,1011.9,"SSE","WNW","Yes"
"1580","PerthAirport",12.1,20.1,6.8,"W",28,"No",89,8,1018.4,"NE","WSW","No"
"1581","Melbourne",11.1,20.1,0,"S",41,"No",45,7,1023,"SSE","S","No"
"1582","Woomera",28.1,23.45,0,"NNE",56,"No",68,0,1010.9,"NNE","NE","No"
"1583","Williamtown",10.4,19.2,0,"ESE",44,"Yes",64,7,1017.3,"E","E","No"
"1584","PerthAirport",3.9,20.1,0,"W",39,"No",53,1,1017.3,"SSE","SW","No"
"1585","PerthAirport",12.1,29.5,0,"ENE",33,"No",46,0,1022.8,"ENE","SW","No"
"1586","Canberra",7.4,18.6,0,"E",39,"No",70,1,1029.5,"E","W","No"
"1587","Brisbane",9.7,22.9,0,"E",24,"No",73,1,1026.4,"SW","ESE","No"
"1588","PerthAirport",5.8,23.2,0,"ENE",22,"No",52,1,1027.9,"ESE","ESE","No"
"1589","Sale",9.1,13.7,0,"S",28,"No",81,7,1014.7,"N","SSE","No"
"1590","Townsville",20,34,0,"N",39,"No",57,0,1012.9,"NW","N","No"
"1591","WaggaWagga",9.8,20.5,5.6,"W",39,"Yes",62,1,1013.8,"WSW","WSW","No"
"1592","Nuriootpa",9.9,20,4.4,"W",57,"Yes",91,8,1015.4,"W","W","No"
"1593","SydneyAirport",15.4,17.9,0,"S",50,"No",68,6,1017.3,"WSW","SSW","No"
"1594","Woomera",14.5,25.6,0,"WSW",44,"No",63,1,1014.6,"WSW","WSW","No"
"1595","PerthAirport",11.9,19.5,0,"E",44,"No",68,6,1022.2,"S","S","No"
"1596","Nuriootpa",10.9,18.6,3.6,"WNW",39,"Yes",83,7,1014.3,"WNW","W","No"
"1597","CoffsHarbour",13.3,28.5,0,"NW",39,"No",27,0,1005,"NNW","WNW","No"
"1598","Melbourne",10,20.1,0.4,"S",20,"No",58,7,1017.3,"S","SW","No"
"1599","Nuriootpa",8.7,22.2,0,"SE",52,"No",68,1,1023.3,"SSE","ESE","No"
"1600","Mildura",10.7,16,4.4,"WSW",37,"Yes",83,1,1018,"W","WSW","No"
"1601","Moree",16.3,25.1,0,"NE",33,"No",63,6,1020.2,"NNE","NNW","No"
"1602","MelbourneAirport",12.1,21.1,1,"SSE",33,"No",68,6,1016,"SE","S","No"
"1603","Mildura",16.1,32,0,"NE",37,"No",49,2,1021.8,"NE","W","No"
"1604","NorfolkIsland",16.2,20.8,0,"SE",37,"No",68,7,1021.8,"SE","SE","No"
"1605","PerthAirport",11,15.9,2,"SW",33,"Yes",78,7,1017.3,"SW","SW","Yes"
"1606","AliceSprings",0.3,16.2,0,"ESE",44,"No",61,4,1017.3,"E","E","No"
"1607","Portland",7.9,14.3,4.8,"WSW",46,"Yes",68,6,1023,"WSW","WSW","Yes"
"1608","SydneyAirport",15.4,22,0,"SE",30,"No",56,1,1027,"WNW","SE","No"
"1609","Moree",6.1,24.5,0,"W",54,"No",39,0,1017.3,"WNW","WSW","No"
"1610","Sydney",18.2,25.2,0,"NE",50,"No",61,7,1012.4,"ESE","E","No"
"1611","AliceSprings",14.4,32.1,0,"ESE",43,"No",68,1,1012.9,"ESE","ENE","No"
"1612","Nuriootpa",5.8,10.9,0,"E",28,"No",79,8,1017.3,"SW","WSW","No"
"1613","Ballarat",4.1,12.3,2,"SW",44,"Yes",91,5,1023.1,"SW","WSW","No"
"1614","Canberra",12.5,25.3,1.6,"NW",39,"Yes",65,3,1017.3,"NW","NNW","No"
"1615","Brisbane",12.4,26.5,0.2,"SSE",19,"No",75,6,1030,"SSW","SE","No"
"1616","PerthAirport",24.1,31.6,0,"N",19,"Yes",79,7,1009.5,"NE","W","No"
"1617","PerthAirport",6.6,23.2,2.2,"SSW",31,"Yes",80,1,1020.5,"NNE","W","No"
"1618","SydneyAirport",16.9,21.5,0,"E",54,"Yes",91,8,1013.5,"SSE","SSW","Yes"
"1619","Albury",20.3,34.9,0,"E",39,"No",38,2,1017.3,"SSE","WNW","No"
"1620","CoffsHarbour",14.9,22.8,4.4,"SW",48,"Yes",50,1,1021.8,"SW","NNE","No"
"1621","Canberra",6.9,17.1,0,"NE",35,"No",69,2,1028.4,"E","E","No"
"1622","Cairns",22.15,29.5,0,"SE",41,"No",74,1,1019.4,"SSE","SE","No"
"1623","Hobart",6.8,17.7,0.4,"NW",39,"No",68,1,1017.3,"NNW","NNW","Yes"
"1624","Watsonia",17.5,22.4,0,"WNW",33,"Yes",100,7,1017.3,"NNE","SSW","No"
"1625","Watsonia",12.3,20.6,0,"SSW",43,"No",70,1,1017.3,"WSW","SW","No"
"1626","CoffsHarbour",9.1,23,0,"ESE",17,"No",70,4,1022.1,"SW","NE","No"
"1627","Darwin",22.4,32.8,0,"E",39,"No",55,7,1014.5,"E","SE","No"
"1628","PerthAirport",3.8,12.5,0.2,"SSE",28,"No",91,7,1024.9,"ESE","SSW","No"
"1629","Melbourne",14.1,22.5,0,"NNW",48,"No",43,7,1012,"N","W","No"
"1630","Ballarat",4.7,8.9,1.8,"SW",54,"Yes",98,7,1011,"W","W","Yes"
"1631","PerthAirport",10.5,20.1,0,"SE",39,"No",73,0,1025.6,"NW","SE","Yes"
"1632","Katherine",25.5,34.1,6,"E",56,"No",73,5,1013.6,"WNW","W","Yes"
"1633","PerthAirport",22.2,30.5,0,"NE",41,"No",58,6,1008.9,"SE","ENE","No"
"1634","PerthAirport",15.7,32.1,0,"E",39,"No",57,1,1017.3,"SSE","SSW","No"
"1635","Perth",12.4,25.8,0,"SE",46,"No",68,2,1021.6,"ESE","ESE","No"
"1636","Perth",9.5,21.8,0,"NE",33,"No",54,4,1020.8,"NE","ENE","No"
"1637","Cairns",21.7,29.8,0,"S",31,"No",77,7,1015.1,"SSE","ENE","No"
"1638","Watsonia",10.3,17.2,0.2,"SSW",35,"No",76,7,1017.3,"SE","S","No"
"1639","Perth",7.4,22.1,0,"NE",31,"No",58,0,1015,"ENE","W","No"
"1640","Woomera",12.9,28.4,0,"E",30,"No",33,7,1017.3,"SE","E","No"
"1641","Williamtown",13.7,28.1,0,"NW",39,"No",47,3,1014.2,"W","WNW","No"
"1642","Sydney",13.8,21.6,0,"WSW",44,"No",50,1,1016.1,"W","W","No"
"1643","Cairns",20.6,30.5,0,"E",35,"No",62,3,1014.7,"SSE","NNE","No"
"1644","Wollongong",11.5,15.8,2.4,"E",30,"Yes",88,8,1017.3,"WSW","S","Yes"
"1645","NorfolkIsland",15.6,21.2,0,"NE",37,"No",68,3,1019.6,"NE","NNE","No"
"1646","Cairns",22.8,29.8,0.4,"E",37,"No",74,3,1015.8,"SSE","SE","No"
"1647","PerthAirport",12.1,23.2,0,"WSW",31,"No",60,3,1021.7,"SSE","W","No"
"1648","Cobar",6.5,17.5,0,"SSW",31,"No",57,1,1023.4,"S","SW","No"
"1649","MelbourneAirport",28.1,23.45,0,"WNW",39,"No",68,7,1014.5,"N","W","No"
"1650","Cairns",24.4,29.75,0,"ESE",37,"No",62,4,1013.9,"SSE","ESE","Yes"
"1651","Moree",8.7,15.9,0,"NW",37,"Yes",65,5,1016.3,"WNW","WNW","No"
"1652","Bendigo",8.4,13.1,1,"NE",41,"No",86,8,1016.7,"ENE","W","Yes"
"1653","Cobar",20.2,38.3,0,"WSW",52,"No",68,0,1012.5,"SW","W","No"
"1654","Mildura",8.4,17.1,4.6,"E",54,"No",92,7,1014.6,"SW","SSW","No"
"1655","Darwin",21.1,33.5,0,"NNW",31,"No",76,1,1017.5,"S","NNW","No"
"1656","PerthAirport",7.3,23.1,0,"SSW",52,"No",54,7,1015.4,"N","SW","Yes"
"1657","Canberra",8.3,26.8,0,"W",35,"No",69,8,1025.6,"SE","W","No"
"1658","Sale",6.4,19.4,0,"WNW",41,"No",82,8,1018.8,"N","W","No"
"1659","Perth",12.5,24.3,3.2,"N",22,"Yes",96,4,1024,"NNE","W","No"
"1660","Darwin",25.9,34.2,3.8,"S",57,"Yes",76,6,1008.4,"N","WNW","No"
"1661","PerthAirport",12.9,23.2,0,"SW",41,"No",68,1,1017.9,"SSE","SSE","No"
"1662","PerthAirport",3.5,17.5,0,"E",56,"No",54,7,1017.3,"NNE","N","No"
"1663","MelbourneAirport",8.5,12,4.4,"SSW",37,"Yes",93,8,1024,"SSW","SSW","No"
"1664","NorfolkIsland",17.7,21.4,0,"N",48,"No",72,7,1019.7,"NNE","NNE","Yes"
"1665","AliceSprings",21.9,37.3,0,"ESE",37,"No",68,0,1008.6,"SSE","SE","No"
"1666","Perth",21.5,26.9,0,"SW",31,"No",77,7,1010.5,"NW","W","No"
"1667","NorfolkIsland",14.5,19,0,"ESE",28,"No",57,6,1024.3,"SE","SSE","No"
"1668","Katherine",20.7,26.5,4.4,"W",52,"Yes",91,8,1017.3,"SSE","W","Yes"
"1669","Woomera",9.2,20.5,0,"NW",33,"Yes",99,8,1014.5,"WNW","WNW","No"
"1670","Cairns",22,27,0,"SE",33,"Yes",89,8,1016.4,"S","SSE","Yes"
"1671","Richmond",6.8,26.6,0,"E",22,"No",98,7,1029.3,"NNE","NNW","No"
"1672","MountGambier",8.2,17.6,0,"E",33,"No",80,7,1020.8,"N","E","Yes"
"1673","Albury",9.8,15.2,0,"E",31,"No",70,8,1021.8,"SSE","SE","Yes"
"1674","Mildura",8.1,21.7,0,"W",33,"No",83,1,1019.3,"SSE","W","No"
"1675","Nuriootpa",4.9,11.6,0.6,"WNW",39,"No",79,7,1014,"SSE","NNW","Yes"
"1676","Watsonia",5.4,13.9,0,"SSW",33,"No",57,4,1025.9,"S","SSW","No"
"1677","Albury",15.8,15.2,4.4,"SSE",54,"Yes",64,5,1009.7,"SSE","E","No"
"1678","PerthAirport",16.1,25,0,"SW",54,"No",69,1,1012.9,"N","W","No"
"1679","PerthAirport",15.5,32,0,"N",44,"No",68,1,1017.3,"NNE","WNW","No"
"1680","MelbourneAirport",7,24.3,0,"S",45,"No",65,6,1020.1,"SSE","S","No"
"1681","Mildura",14.3,23.3,0,"NW",59,"Yes",97,7,1011.3,"NNE","NW","Yes"
"1682","Wollongong",8.3,17.6,5.4,"WSW",39,"No",65,8,1017.3,"W","W","No"
"1683","PerthAirport",8.5,13.1,4.4,"E",44,"Yes",83,7,1017.3,"WSW","SW","No"
"1684","Cairns",25.9,29.75,0,"E",35,"No",62,7,1017.3,"SSW","NNE","No"
"1685","Brisbane",17.2,26.4,0,"E",26,"No",60,7,1021.2,"ESE","ENE","No"
"1686","Wollongong",12.8,14.1,0.2,"SSW",48,"No",68,8,1014.2,"SW","W","Yes"
"1687","Mildura",16.6,34.9,0,"SW",46,"No",39,1,1012.9,"NNE","N","No"
"1688","PerthAirport",17,31.1,0,"NE",33,"No",58,0,1017.3,"NNW","WSW","No"
"1689","Melbourne",9.1,17,0,"NNW",28,"No",78,3,1029.7,"N","SSW","No"
"1690","Cobar",0.5,25.1,0,"SW",33,"No",76,0,1025.6,"SSW","SW","No"
"1691","Williamtown",22,31.1,3.6,"S",50,"Yes",68,7,1006.3,"N","NNW","No"
"1692","PerthAirport",8.3,23.2,0,"W",43,"No",68,4,1010.4,"WSW","SW","No"
"1693","MelbourneAirport",7.6,19.5,0,"SE",26,"No",88,7,1023.7,"SSE","WSW","No"
"1694","PerthAirport",8,22.1,0,"S",26,"No",75,6,1020.9,"ENE","SSW","No"
"1695","NorfolkIsland",17.6,25.4,0,"ENE",41,"No",65,3,1022.2,"E","ENE","No"
"1696","NorfolkIsland",20.3,26.8,0,"N",33,"No",75,6,1017.3,"N","NNW","Yes"
"1697","Watsonia",3.8,12.5,0.2,"WSW",19,"No",100,5,1029.4,"WNW","SW","No"
"1698","SydneyAirport",20.4,22,0,"NE",57,"No",57,6,1022.5,"SSE","ENE","No"
"1699","Townsville",13.5,25.9,0,"ENE",41,"No",49,2,1022.4,"SE","ENE","No"
"1700","MountGambier",10.2,12.5,0,"SSW",52,"No",96,8,1011.5,"SE","SE","Yes"
"1701","NorfolkIsland",19.9,23.2,0,"SSW",48,"Yes",76,3,1014.6,"SSW","SSW","No"
"1702","Hobart",6.3,12.5,0,"NW",39,"No",51,1,1017.3,"SSE","WNW","Yes"
"1703","PerthAirport",21,37.6,0,"N",46,"No",32,2,1010.3,"NNE","NNW","No"
"1704","Bendigo",7.3,17.7,0,"SW",52,"No",68,8,1014.5,"WSW","SW","Yes"
"1705","Portland",12,17,0,"SSE",33,"No",54,8,1019.6,"SE","S","No"
"1706","Portland",13.6,17.9,2.4,"SSW",43,"Yes",67,7,1006.6,"SSE","S","No"
"1707","Sydney",10,20.5,0,"E",24,"No",66,3,1017.3,"SSE","ENE","No"
"1708","Cairns",16.3,27.7,0,"ENE",33,"No",65,2,1015,"WSW","ENE","No"
"1709","Sale",5.4,25.6,0,"NW",24,"No",68,2,1017.3,"NW","W","No"
"1710","Nuriootpa",8,13.1,2,"WSW",37,"Yes",96,8,1020.9,"SSE","WSW","No"
"1711","Katherine",6.8,27.7,0,"ESE",44,"No",68,0,1017.3,"SE","ESE","No"
"1712","CoffsHarbour",21.1,25.3,0,"ENE",37,"Yes",90,8,1014.5,"E","ESE","Yes"
"1713","Darwin",21.5,34.1,0,"NNW",31,"No",68,1,1011.9,"SSE","N","No"
